"Player","Team","Experience","Minutes","Pace","PTS","AST","DREB","OREB","BLK","STL","TOV","FGA","FTA","FG3A","RimFGA","PF","date_of_projection"
"Ben Sheppard","Indiana Pacers","Rookie",1.4,100.7,0.4,0.1,0.1,0,0,0.1,0,0.4,0.1,0.2,0.1,0.1,2024-02-12
"Justin Minaya","Portland Trail Blazers","Sophomore",1.6,95.9,0.4,0.1,0.2,0.1,0,0,0.1,0.3,0.1,0.2,0.1,0.1,2024-02-12
"Lamar Stevens","Memphis Grizzlies","Vet",1,97.6,0.4,0.1,0.2,0.1,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-02-12
"Josh Minott","Minnesota Timberwolves","Sophomore",0.7,100.4,0.3,0,0.1,0,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-02-12
"Devonte' Graham","San Antonio Spurs","Vet",0.6,99.8,0.3,0.1,0.1,0,0,0,0,0.2,0.1,0.2,0,0,2024-02-12
"Jordan Ford","Sacramento Kings","Rookie",0.7,97.4,0.3,0.1,0.1,0,0,0,0,0.2,0,0.1,0.1,0,2024-02-12
"Moses Brown","Portland Trail Blazers","Vet",0.8,97.1,0.3,0,0.2,0.1,0,0,0,0.2,0.1,0,0.1,0.1,2024-02-12
"Cole Swider","Miami Heat","Sophomore",0.7,97.3,0.3,0,0.1,0,0,0,0,0.3,0.1,0.2,0.1,0.1,2024-02-12
"Jordan Miller","Los Angeles Clippers","Rookie",0.9,97.6,0.3,0.1,0.1,0.1,0,0,0,0.3,0.1,0.1,0.1,0.1,2024-02-12
"Xavier Moon","Los Angeles Clippers","Vet",0.8,97.6,0.3,0.1,0.1,0,0,0,0,0.3,0,0.1,0,0.1,2024-02-12
"Nick Smith Jr.","Charlotte Hornets","Rookie",0.8,96.3,0.3,0.1,0.1,0,0,0,0,0.3,0,0.2,0,0.1,2024-02-12
"Garrett Temple","Toronto Raptors","Vet",1.2,99.3,0.3,0.1,0.1,0,0,0,0,0.3,0,0.2,0.1,0.1,2024-02-12
"Keyontae Johnson","Oklahoma City Thunder","Rookie",0.9,96.8,0.3,0.1,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2024-02-12
"Scotty Pippen Jr.","Memphis Grizzlies","Sophomore",0.4,98,0.2,0.1,0,0,0,0,0,0.1,0,0.1,0,0,2024-02-12
"Neemias Queta","Boston Celtics","Vet",0.4,95.7,0.2,0,0.1,0.1,0,0,0,0.1,0,0,0.1,0.1,2024-02-12
"Collin Gillespie","Denver Nuggets","Sophomore",0.4,97.2,0.2,0,0,0,0,0,0,0.1,0,0.1,0,0,2024-02-12
"Jay Huff","Denver Nuggets","Vet",0.6,97.2,0.2,0,0.1,0,0,0,0,0.2,0.1,0.1,0,0.1,2024-02-12
"Terry Taylor","Chicago Bulls","Vet",0.6,96.9,0.2,0,0.1,0.1,0,0,0,0.2,0,0,0.1,0.1,2024-02-12
"Jules Bernard","Washington Wizards","Rookie",0.5,100.3,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0,0.1,2024-02-12
"Gui Santos","Golden State Warriors","Rookie",0.6,97.6,0.2,0,0.1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,2024-02-12
"JaVale McGee","Sacramento Kings","Vet",0.3,99.6,0.2,0,0.1,0,0,0,0,0.1,0,0,0.1,0,2024-02-12
"James Johnson","Indiana Pacers","Vet",0.9,98.3,0.2,0.1,0.1,0,0,0,0,0.2,0,0.1,0.1,0.1,2024-02-12
"Johnny Davis","Washington Wizards","Sophomore",0.4,99.9,0.2,0,0,0,0,0,0,0.1,0,0,0,0,2024-02-12
"Isaiah Hartenstein","New York Knicks","Vet",0.4,96.5,0.1,0,0.1,0.1,0,0,0,0.1,0,0,0.1,0,2024-02-12
"Dylan Windler","Los Angeles Lakers","Vet",0.2,97.9,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-02-12
"Malcolm Cazalon","Detroit Pistons","Rookie",0.3,98.3,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-02-12
"P.J. Tucker","Los Angeles Clippers","Vet",0.8,97.3,0.1,0,0.1,0,0,0,0,0.1,0,0.1,0,0.1,2024-02-12
"Jermaine Samuels Jr.","Houston Rockets","Rookie",0.2,99.5,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-02-12
"Henri Drell","Chicago Bulls",NA,0.3,98.2,0.1,0,0,0,0,0,0,0.1,0,0,0,0,2024-02-12
"Brandon Boston Jr.","Los Angeles Clippers","Vet",0.1,96.7,0.1,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Joel Embiid","Philadelphia 76ers","Vet",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"OG Anunoby","New York Knicks","Vet",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Fred VanVleet","Houston Rockets","Vet",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Ja Morant","Memphis Grizzlies","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Michael Porter Jr.","Denver Nuggets","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Khris Middleton","Milwaukee Bucks","Vet",0,102.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Desmond Bane","Memphis Grizzlies","Vet",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Julius Randle","New York Knicks","Vet",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Steven Adams","Houston Rockets","Vet",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Mitchell Robinson","New York Knicks","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Chris Paul","Golden State Warriors","Vet",0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"LaMelo Ball","Charlotte Hornets","Vet",0,100.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"De'Anthony Melton","Philadelphia 76ers","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Marcus Smart","Memphis Grizzlies","Vet",0,99.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Otto Porter Jr.","Utah Jazz","Vet",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Lonzo Ball","Chicago Bulls","Vet",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Zion Williamson","New Orleans Pelicans","Vet",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Brandon Clarke","Memphis Grizzlies","Vet",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Dante Exum","Dallas Mavericks","Vet",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Alperen Sengun","Houston Rockets","Vet",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Robert Covington","Philadelphia 76ers","Vet",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Zach LaVine","Chicago Bulls","Vet",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Clint Capela","Atlanta Hawks","Vet",0,101.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jared Butler","Washington Wizards","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Charles Bassey","San Antonio Spurs","Vet",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jordan McLaughlin","Minnesota Timberwolves","Vet",0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Dyson Daniels","New Orleans Pelicans","Sophomore",0,96.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Lindy Waters III","Oklahoma City Thunder","Vet",0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jalen Smith","Indiana Pacers","Vet",0,100.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Nicolas Batum","Philadelphia 76ers","Vet",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Dereck Lively II","Dallas Mavericks","Rookie",0,100.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Tari Eason","Houston Rockets","Sophomore",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Mark Williams","Charlotte Hornets","Sophomore",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Richaun Holmes","Washington Wizards","Vet",0.1,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"JD Davison","Boston Celtics","Sophomore",0.1,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Saben Lee","Phoenix Suns","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Tristan Thompson","Cleveland Cavaliers","Vet",0,95.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Patrick Williams","Chicago Bulls","Vet",0,96.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Moussa Diabate","Los Angeles Clippers","Sophomore",0,97,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jevon Carter","Chicago Bulls","Vet",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Nate Hinton","Houston Rockets","Vet",0.1,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Anfernee Simons","Portland Trail Blazers","Vet",0,96.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Isaiah Mobley","Cleveland Cavaliers","Sophomore",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Cam Whitmore","Houston Rockets","Rookie",0,101.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Cody Zeller","New Orleans Pelicans","Vet",0,100.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Craig Porter","Cleveland Cavaliers","Rookie",0,95.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Markquis Nowell","Toronto Raptors","Rookie",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"E.J. Liddell","New Orleans Pelicans","Sophomore",0,97.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Dominick Barlow","San Antonio Spurs","Sophomore",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Kendall Brown","Indiana Pacers","Sophomore",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jake LaRavia","Memphis Grizzlies","Sophomore",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Boban Marjanovic","Houston Rockets","Vet",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Kessler Edwards","Sacramento Kings","Vet",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Amari Bailey","Charlotte Hornets","Rookie",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Vlatko Cancar","Denver Nuggets","Vet",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Leonard Miller","Minnesota Timberwolves","Rookie",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Vit Krejci","Atlanta Hawks","Vet",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Theo Maledon","Phoenix Suns","Vet",0.1,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Onuralp Bitim","Chicago Bulls","Rookie",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Svi Mykhailiuk","Boston Celtics","Vet",0.1,96.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jett Howard","Orlando Magic","Rookie",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Kobe Brown","Los Angeles Clippers","Rookie",0,96.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Anthony Gill","Washington Wizards","Vet",0,100.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Mamadi Diakite","San Antonio Spurs","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jordan Walsh","Boston Celtics","Rookie",0,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Greg Brown III","Dallas Mavericks","Vet",0,100.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Evan Fournier","Detroit Pistons","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jalen Pickett","Denver Nuggets","Rookie",0,96.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"David Duke Jr.","San Antonio Spurs","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jason Preston","Utah Jazz","Vet",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Rayan Rupert","Portland Trail Blazers","Rookie",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Braxton Key","Denver Nuggets","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Udoka Azubuike","Phoenix Suns","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jaylen Clark","Minnesota Timberwolves",NA,0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jared Rhoden","Detroit Pistons","Sophomore",0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Ty Jerome","Cleveland Cavaliers","Vet",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Zhaire Smith","Cleveland Cavaliers",NA,0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Oscar Tshiebwe","Indiana Pacers","Rookie",0,98.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Isaiah Livers","Washington Wizards","Vet",0,99.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jalen Slawson","Sacramento Kings","Rookie",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Brice Sensabaugh","Utah Jazz","Rookie",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Adama Sanogo","Chicago Bulls","Rookie",0,98.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Admiral Schofield","Orlando Magic","Vet",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jericho Sims","New York Knicks","Vet",0,94.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jarace Walker","Indiana Pacers","Rookie",0,101.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Isaiah Wong","Indiana Pacers","Rookie",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Leaky Black","Charlotte Hornets","Rookie",0,96.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Keon Johnson","Brooklyn Nets","Vet",0,97.4,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jacob Toppin","New York Knicks","Rookie",0,96.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jerome Robinson","Golden State Warriors","Vet",0,97.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Chris Livingston","Milwaukee Bucks","Rookie",0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Kenneth Lofton Jr.","Philadelphia 76ers","Sophomore",0,100.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Dereon Seabron","New Orleans Pelicans","Sophomore",0,99.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Chris Duarte","Sacramento Kings","Vet",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Nikola Jovic","Miami Heat","Sophomore",0,96.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Malachi Flynn","Detroit Pistons","Vet",0,98.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"AJ Griffin","Atlanta Hawks","Sophomore",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Kira Lewis Jr.","Utah Jazz","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Micah Potter","Utah Jazz","Vet",0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Sidy Cissoko","San Antonio Spurs","Rookie",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Mouhamed Gueye","Atlanta Hawks","Rookie",0,98.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Colin Castleton","Los Angeles Lakers","Rookie",0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Ziaire Williams","Memphis Grizzlies","Vet",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Charles Brown Jr.","New York Knicks","Vet",0,95.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Drew Peterson","Boston Celtics","Rookie",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Emoni Bates","Cleveland Cavaliers","Rookie",0,97.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Aleksej Pokusevski","Oklahoma City Thunder","Vet",0,99.2,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Hunter Tyson","Denver Nuggets","Rookie",0,97.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Seth Lundy","Atlanta Hawks","Rookie",0,97.3,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Patty Mills","Atlanta Hawks","Vet",0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Olivier Sarr","Oklahoma City Thunder","Vet",0,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Max Christie","Los Angeles Lakers","Sophomore",0,102.1,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Nassir Little","Phoenix Suns","Vet",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Trent Forrest","Atlanta Hawks","Vet",0,96,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Maxwell Lewis","Los Angeles Lakers","Rookie",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Javon Freeman-Liberty","Toronto Raptors","Rookie",0,97.8,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Derrick Rose","Memphis Grizzlies","Vet",0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Jalen Hood-Schifino","Los Angeles Lakers","Rookie",0,98,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Johnny Juzang","Utah Jazz","Sophomore",0,98.5,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"JT Thor","Charlotte Hornets","Vet",0,96.9,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Wesley Matthews","Atlanta Hawks","Vet",0,99.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
"Markieff Morris","Dallas Mavericks","Vet",0,98.7,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-12
